date,store_id,city,orders,customers,units_sold,revenue,average_order_value,cancelled_orders
2025-02-14,4,Melbourne,3.0,3.0,8.0,533.6,177.87,0.0
2025-02-14,5,Brisbane,9.0,9.0,35.0,5580.28,620.03,0.0
2025-02-14,6,Perth,11.0,11.0,37.0,7823.2,711.2,0.0
2025-02-14,7,Adelaide,7.0,7.0,20.0,5137.96,733.99,1.0
2025-02-14,8,Canberra,10.0,10.0,56.0,8868.76,886.88,0.0
2025-02-15,1,Sydney,4.0,4.0,14.0,1606.58,401.64,0.0
2025-02-15,2,Sydney,5.0,5.0,15.0,3694.55,738.91,0.0
2025-02-15,3,Melbourne,5.0,5.0,17.0,5719.25,1143.85,1.0
2025-02-15,4,Melbourne,7.0,7.0,23.0,4090.35,584.34,0.0
2025-02-15,5,Brisbane,15.0,15.0,39.0,4461.63,297.44,0.0
2025-02-15,6,Perth,7.0,7.0,25.0,2831.33,404.48,0.0
2025-02-15,7,Adelaide,2.0,2.0,10.0,1460.79,730.4,1.0
2025-02-15,8,Canberra,7.0,7.0,27.0,3303.45,471.92,2.0
2025-02-16,1,Sydney,3.0,3.0,4.0,262.5,87.5,0.0
2025-02-16,2,Sydney,4.0,4.0,23.0,3363.18,840.8,0.0
2025-02-16,3,Melbourne,7.0,7.0,23.0,4022.52,574.65,0.0
2025-02-16,4,Melbourne,2.0,2.0,7.0,789.72,394.86,1.0
2025-02-16,5,Brisbane,6.0,6.0,14.0,3249.18,541.53,1.0
2025-02-16,6,Perth,7.0,7.0,17.0,2031.65,290.24,1.0
2025-02-16,7,Adelaide,7.0,7.0,15.0,2389.87,341.41,0.0
2025-02-16,8,Canberra,6.0,6.0,15.0,3766.52,627.75,1.0
2025-02-17,1,Sydney,4.0,4.0,10.0,2036.73,509.18,0.0
2025-02-17,2,Sydney,3.0,3.0,8.0,704.68,234.89,0.0
2025-02-17,3,Melbourne,4.0,4.0,12.0,2250.24,562.56,0.0
2025-02-17,4,Melbourne,1.0,1.0,5.0,307.84,307.84,0.0
2025-02-17,5,Brisbane,9.0,9.0,27.0,4090.47,454.5,1.0
2025-02-17,6,Perth,3.0,3.0,6.0,278.85,92.95,0.0
2025-02-17,7,Adelaide,4.0,4.0,13.0,3475.39,868.85,0.0
2025-02-17,8,Canberra,2.0,2.0,7.0,1741.06,870.53,1.0
2025-02-18,1,Sydney,5.0,5.0,15.0,4324.08,864.82,0.0
2025-02-18,2,Sydney,4.0,4.0,13.0,919.4,229.85,0.0
2025-02-18,3,Melbourne,7.0,7.0,18.0,4202.7,600.39,0.0
2025-02-18,4,Melbourne,4.0,4.0,14.0,1441.04,360.26,0.0
2025-02-18,5,Brisbane,10.0,10.0,42.0,5025.44,502.54,0.0
2025-02-18,6,Perth,6.0,6.0,26.0,3412.33,568.72,1.0
2025-02-18,7,Adelaide,6.0,6.0,19.0,7278.29,1213.05,0.0
2025-02-18,8,Canberra,10.0,10.0,30.0,5087.64,508.76,0.0
2025-02-19,1,Sydney,5.0,5.0,16.0,1143.4,228.68,0.0
2025-02-19,2,Sydney,5.0,5.0,24.0,6539.26,1307.85,1.0
2025-02-19,3,Melbourne,5.0,5.0,17.0,1075.18,215.04,0.0
2025-02-19,4,Melbourne,3.0,3.0,10.0,1912.71,637.57,0.0
2025-02-19,5,Brisbane,6.0,6.0,20.0,3918.58,653.1,0.0
2025-02-19,6,Perth,7.0,7.0,26.0,3283.12,469.02,0.0
2025-02-19,7,Adelaide,8.0,8.0,19.0,1147.83,143.48,0.0
2025-02-19,8,Canberra,5.0,5.0,24.0,2292.25,458.45,0.0
2025-02-20,1,Sydney,3.0,3.0,15.0,1455.36,485.12,0.0
2025-02-20,2,Sydney,1.0,1.0,2.0,242.66,242.66,0.0
2025-02-20,3,Melbourne,1.0,1.0,1.0,91.82,91.82,1.0
2025-02-20,4,Melbourne,5.0,5.0,18.0,1920.15,384.03,0.0
2025-02-20,5,Brisbane,12.0,12.0,33.0,4432.95,369.41,0.0
2025-02-20,6,Perth,5.0,5.0,18.0,6947.93,1389.59,0.0
2025-02-20,7,Adelaide,11.0,11.0,26.0,4496.9,408.81,0.0
2025-02-20,8,Canberra,6.0,6.0,28.0,6335.18,1055.86,0.0
2025-02-21,1,Sydney,6.0,6.0,13.0,1624.02,270.67,0.0
2025-02-21,2,Sydney,4.0,4.0,11.0,1879.26,469.82,0.0
2025-02-21,3,Melbourne,3.0,3.0,7.0,882.43,294.14,0.0
2025-02-21,4,Melbourne,3.0,3.0,5.0,1648.11,549.37,0.0
2025-02-21,5,Brisbane,7.0,7.0,15.0,1180.62,168.66,0.0
2025-02-21,6,Perth,10.0,10.0,20.0,2176.45,217.64,1.0
2025-02-21,7,Adelaide,3.0,3.0,10.0,1664.36,554.79,0.0
2025-02-21,8,Canberra,9.0,9.0,36.0,2852.26,316.92,0.0
2025-02-22,1,Sydney,3.0,3.0,13.0,2843.33,947.78,0.0
2025-02-22,2,Sydney,4.0,4.0,12.0,1701.08,425.27,0.0
2025-02-22,3,Melbourne,2.0,2.0,9.0,738.41,369.2,0.0
2025-02-22,4,Melbourne,6.0,6.0,19.0,2279.22,379.87,0.0
2025-02-22,5,Brisbane,8.0,8.0,18.0,2994.92,374.36,0.0
2025-02-22,6,Perth,4.0,4.0,11.0,2295.84,573.96,1.0
2025-02-22,7,Adelaide,5.0,5.0,8.0,677.2,135.44,0.0
2025-02-22,8,Canberra,5.0,5.0,15.0,1777.72,355.54,1.0
2025-02-23,1,Sydney,6.0,6.0,20.0,2275.65,379.28,0.0
2025-02-23,2,Sydney,4.0,4.0,11.0,904.79,226.2,0.0
2025-02-23,3,Melbourne,2.0,2.0,5.0,1741.29,870.64,0.0
2025-02-23,4,Melbourne,5.0,5.0,16.0,2086.18,417.24,1.0
2025-02-23,5,Brisbane,12.0,12.0,42.0,5041.13,420.09,0.0
2025-02-23,6,Perth,9.0,9.0,34.0,5439.68,604.41,0.0
2025-02-23,7,Adelaide,10.0,10.0,31.0,5544.59,554.46,1.0
2025-02-23,8,Canberra,2.0,2.0,7.0,472.13,236.06,0.0
2025-02-24,1,Sydney,1.0,1.0,4.0,135.44,135.44,0.0
2025-02-24,2,Sydney,5.0,5.0,16.0,2761.24,552.25,0.0
2025-02-24,3,Melbourne,6.0,6.0,19.0,2906.58,484.43,0.0
2025-02-24,4,Melbourne,4.0,4.0,12.0,2158.77,539.69,0.0
2025-02-24,5,Brisbane,10.0,10.0,28.0,2924.21,292.42,0.0
2025-02-24,6,Perth,10.0,10.0,29.0,2253.37,225.34,1.0
2025-02-24,7,Adelaide,4.0,4.0,15.0,393.0,98.25,0.0
2025-02-24,8,Canberra,12.0,12.0,41.0,5344.61,445.38,0.0
2025-02-25,1,Sydney,3.0,3.0,13.0,1149.25,383.08,0.0
2025-02-25,2,Sydney,3.0,3.0,12.0,2102.72,700.91,0.0
2025-02-25,3,Melbourne,3.0,3.0,12.0,1075.94,358.65,1.0
2025-02-25,4,Melbourne,6.0,6.0,22.0,6455.14,1075.86,0.0
2025-02-25,5,Brisbane,6.0,6.0,13.0,1703.01,283.83,0.0
2025-02-25,6,Perth,8.0,8.0,22.0,8502.04,1062.76,0.0
2025-02-25,7,Adelaide,3.0,3.0,6.0,1353.41,451.14,1.0
2025-02-25,8,Canberra,4.0,4.0,13.0,803.62,200.9,0.0
2025-02-26,1,Sydney,5.0,5.0,13.0,730.63,146.13,0.0
2025-02-26,2,Sydney,4.0,4.0,17.0,1630.25,407.56,0.0
2025-02-26,3,Melbourne,2.0,2.0,5.0,1027.14,513.57,0.0
2025-02-26,4,Melbourne,3.0,3.0,7.0,504.98,168.33,1.0
2025-02-26,5,Brisbane,6.0,6.0,30.0,4540.41,756.74,0.0
2025-02-26,6,Perth,6.0,6.0,16.0,2741.86,456.98,2.0
2025-02-26,7,Adelaide,6.0,6.0,10.0,1811.67,301.94,0.0
2025-02-26,8,Canberra,4.0,4.0,9.0,1903.61,475.9,0.0
2025-02-27,1,Sydney,3.0,3.0,12.0,1258.23,419.41,0.0
2025-02-27,2,Sydney,2.0,2.0,10.0,2170.33,1085.16,0.0
2025-02-27,3,Melbourne,2.0,2.0,5.0,367.48,183.74,1.0
2025-02-27,4,Melbourne,2.0,2.0,8.0,756.32,378.16,0.0
2025-02-27,5,Brisbane,12.0,12.0,38.0,5177.41,431.45,1.0
2025-02-27,6,Perth,8.0,8.0,25.0,9796.11,1224.51,1.0
2025-02-27,7,Adelaide,6.0,6.0,24.0,2276.23,379.37,1.0
2025-02-27,8,Canberra,8.0,8.0,28.0,4113.56,514.2,1.0
2025-02-28,1,Sydney,5.0,5.0,14.0,1247.8,249.56,0.0
2025-02-28,2,Sydney,6.0,6.0,18.0,1720.85,286.81,0.0
2025-02-28,3,Melbourne,5.0,5.0,13.0,1504.31,300.86,0.0
2025-02-28,4,Melbourne,6.0,6.0,14.0,1522.44,253.74,0.0
2025-02-28,5,Brisbane,8.0,8.0,19.0,2554.16,319.27,0.0
2025-02-28,6,Perth,7.0,7.0,33.0,6877.77,982.54,0.0
2025-02-28,7,Adelaide,7.0,7.0,17.0,3832.61,547.52,1.0
2025-02-28,8,Canberra,8.0,8.0,21.0,2888.8,361.1,0.0
2025-03-01,1,Sydney,3.0,3.0,8.0,2814.55,938.18,0.0
2025-03-01,2,Sydney,7.0,7.0,30.0,3910.61,558.66,0.0
2025-03-01,3,Melbourne,3.0,3.0,13.0,1828.92,609.64,0.0
2025-03-01,4,Melbourne,5.0,5.0,12.0,1322.55,264.51,1.0
2025-03-01,5,Brisbane,6.0,6.0,29.0,4157.66,692.94,0.0
2025-03-01,6,Perth,6.0,6.0,22.0,2779.44,463.24,0.0
2025-03-01,7,Adelaide,10.0,10.0,24.0,3354.44,335.44,1.0
2025-03-01,8,Canberra,10.0,10.0,31.0,3735.04,373.5,2.0
2025-03-02,1,Sydney,2.0,2.0,5.0,497.63,248.82,0.0
2025-03-02,2,Sydney,5.0,5.0,7.0,1198.32,239.66,0.0
2025-03-02,3,Melbourne,5.0,5.0,21.0,1226.52,245.3,0.0
2025-03-02,4,Melbourne,4.0,4.0,11.0,1879.37,469.84,0.0
2025-03-02,5,Brisbane,10.0,10.0,28.0,4434.7,443.47,0.0
2025-03-02,6,Perth,5.0,5.0,20.0,3976.99,795.4,0.0
2025-03-02,7,Adelaide,9.0,9.0,32.0,7070.63,785.63,0.0
2025-03-02,8,Canberra,6.0,6.0,17.0,2131.02,355.17,1.0
2025-03-03,1,Sydney,2.0,2.0,8.0,617.54,308.77,1.0
2025-03-03,2,Sydney,1.0,1.0,2.0,41.4,41.4,1.0
2025-03-03,3,Melbourne,3.0,3.0,14.0,1409.42,469.81,0.0
2025-03-03,4,Melbourne,6.0,6.0,23.0,5026.14,837.69,1.0
2025-03-03,5,Brisbane,4.0,4.0,13.0,1486.88,371.72,1.0
2025-03-03,6,Perth,5.0,5.0,12.0,1679.84,335.97,0.0
2025-03-03,7,Adelaide,10.0,10.0,40.0,7052.21,705.22,0.0
2025-03-03,8,Canberra,8.0,8.0,28.0,4165.98,520.75,0.0
2025-03-04,1,Sydney,5.0,5.0,16.0,1393.04,278.61,0.0
2025-03-04,2,Sydney,3.0,3.0,7.0,323.57,107.86,0.0
2025-03-04,3,Melbourne,1.0,1.0,3.0,128.9,128.9,0.0
2025-03-04,4,Melbourne,3.0,3.0,4.0,478.15,159.38,1.0
2025-03-04,5,Brisbane,9.0,9.0,25.0,2970.06,330.01,0.0
2025-03-04,6,Perth,10.0,10.0,20.0,3770.3,377.03,0.0
2025-03-04,7,Adelaide,8.0,8.0,21.0,3459.32,432.42,0.0
2025-03-04,8,Canberra,5.0,5.0,9.0,860.17,172.03,0.0
2025-03-05,1,Sydney,5.0,5.0,12.0,739.74,147.95,0.0
2025-03-05,2,Sydney,6.0,6.0,15.0,3199.22,533.2,0.0
2025-03-05,3,Melbourne,3.0,3.0,10.0,1370.36,456.79,0.0
2025-03-05,4,Melbourne,2.0,2.0,8.0,1626.3,813.15,0.0
2025-03-05,5,Brisbane,12.0,12.0,30.0,7253.94,604.5,1.0
2025-03-05,6,Perth,6.0,6.0,28.0,2647.11,441.18,2.0
2025-03-05,7,Adelaide,8.0,8.0,29.0,5651.68,706.46,1.0
2025-03-05,8,Canberra,8.0,8.0,20.0,4243.91,530.49,0.0
2025-03-06,1,Sydney,2.0,2.0,3.0,115.89,57.94,0.0
2025-03-06,2,Sydney,1.0,1.0,1.0,764.02,764.02,0.0
2025-03-06,3,Melbourne,6.0,6.0,15.0,2625.93,437.66,0.0
2025-03-06,4,Melbourne,2.0,2.0,6.0,1409.65,704.82,0.0
2025-03-06,5,Brisbane,9.0,9.0,32.0,6994.81,777.2,0.0
2025-03-06,6,Perth,9.0,9.0,31.0,4791.63,532.4,0.0
2025-03-06,7,Adelaide,11.0,11.0,24.0,2822.55,256.6,0.0
2025-03-06,8,Canberra,2.0,2.0,4.0,391.46,195.73,1.0
2025-03-07,1,Sydney,5.0,5.0,22.0,2756.61,551.32,0.0
2025-03-07,2,Sydney,1.0,1.0,5.0,520.62,520.62,0.0
2025-03-07,3,Melbourne,2.0,2.0,3.0,1430.25,715.12,0.0
2025-03-07,4,Melbourne,8.0,8.0,28.0,6662.35,832.79,0.0
2025-03-07,5,Brisbane,4.0,4.0,23.0,3774.85,943.71,1.0
2025-03-07,6,Perth,5.0,5.0,9.0,1727.19,345.44,1.0
2025-03-07,7,Adelaide,10.0,10.0,35.0,5221.6,522.16,0.0
2025-03-07,8,Canberra,10.0,10.0,24.0,3877.83,387.78,0.0
2025-03-08,1,Sydney,6.0,6.0,26.0,5049.09,841.52,0.0
2025-03-08,2,Sydney,2.0,2.0,6.0,911.88,455.94,0.0
2025-03-08,3,Melbourne,2.0,2.0,5.0,713.65,356.82,0.0
2025-03-08,4,Melbourne,2.0,2.0,3.0,93.68,46.84,0.0
2025-03-08,5,Brisbane,8.0,8.0,23.0,2700.68,337.58,0.0
2025-03-08,6,Perth,10.0,10.0,36.0,6811.52,681.15,0.0
2025-03-08,7,Adelaide,6.0,6.0,22.0,3534.63,589.1,0.0
2025-03-08,8,Canberra,8.0,8.0,19.0,1551.58,193.95,0.0
2025-03-09,1,Sydney,4.0,4.0,6.0,531.74,132.94,0.0
2025-03-09,2,Sydney,12.0,12.0,43.0,5642.96,470.25,0.0
2025-03-09,3,Melbourne,4.0,4.0,10.0,1532.22,383.06,0.0
2025-03-09,4,Melbourne,4.0,4.0,11.0,1004.96,251.24,0.0
2025-03-09,5,Brisbane,2.0,2.0,8.0,1102.78,551.39,0.0
2025-03-09,6,Perth,3.0,3.0,13.0,1295.47,431.82,0.0
2025-03-09,7,Adelaide,6.0,6.0,19.0,2735.2,455.87,0.0
2025-03-09,8,Canberra,10.0,10.0,32.0,3765.35,376.54,0.0
2025-03-10,1,Sydney,5.0,5.0,20.0,5253.71,1050.74,0.0
2025-03-10,2,Sydney,2.0,2.0,4.0,2238.5,1119.25,0.0
2025-03-10,3,Melbourne,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,4,Melbourne,3.0,3.0,12.0,1232.92,410.97,0.0
2025-03-10,5,Brisbane,8.0,8.0,18.0,1436.58,179.57,0.0
2025-03-10,6,Perth,9.0,9.0,19.0,4083.73,453.75,1.0
2025-03-10,7,Adelaide,8.0,8.0,23.0,4384.63,548.08,1.0
2025-03-10,8,Canberra,3.0,3.0,8.0,1724.65,574.88,1.0
2025-03-11,1,Sydney,5.0,5.0,18.0,2625.63,525.13,0.0
2025-03-11,2,Sydney,4.0,4.0,11.0,1651.35,412.84,2.0
2025-03-11,3,Melbourne,3.0,3.0,5.0,858.91,286.3,1.0
2025-03-11,4,Melbourne,2.0,2.0,6.0,2499.4,1249.7,0.0
2025-03-11,5,Brisbane,13.0,13.0,43.0,13286.3,1022.02,0.0
2025-03-11,6,Perth,9.0,9.0,32.0,3778.28,419.81,0.0
2025-03-11,7,Adelaide,14.0,14.0,44.0,4069.22,290.66,1.0
2025-03-11,8,Canberra,6.0,6.0,23.0,3822.27,637.04,0.0
2025-03-12,1,Sydney,5.0,5.0,16.0,2214.65,442.93,0.0
2025-03-12,2,Sydney,2.0,2.0,3.0,207.03,103.51,0.0
2025-03-12,3,Melbourne,2.0,2.0,5.0,1125.73,562.86,0.0
2025-03-12,4,Melbourne,4.0,4.0,12.0,2904.33,726.08,0.0
2025-03-12,5,Brisbane,10.0,10.0,35.0,4848.55,484.86,0.0
2025-03-12,6,Perth,5.0,5.0,15.0,763.1,152.62,0.0
2025-03-12,7,Adelaide,10.0,10.0,38.0,3249.19,324.92,0.0
2025-03-12,8,Canberra,10.0,10.0,19.0,2366.54,236.65,1.0
2025-03-13,1,Sydney,5.0,5.0,10.0,1646.79,329.36,0.0
2025-03-13,2,Sydney,3.0,3.0,4.0,1489.02,496.34,1.0
2025-03-13,3,Melbourne,6.0,6.0,16.0,2747.94,457.99,0.0
2025-03-13,4,Melbourne,4.0,4.0,21.0,2944.38,736.1,0.0
2025-03-13,5,Brisbane,10.0,10.0,34.0,6079.21,607.92,2.0
2025-03-13,6,Perth,9.0,9.0,27.0,4106.92,456.32,0.0
2025-03-13,7,Adelaide,5.0,5.0,25.0,3740.18,748.04,0.0
2025-03-13,8,Canberra,10.0,10.0,32.0,4481.75,448.18,1.0
2025-03-14,1,Sydney,6.0,6.0,34.0,3821.98,637.0,0.0
2025-03-14,2,Sydney,4.0,4.0,16.0,2000.73,500.18,0.0
2025-03-14,3,Melbourne,4.0,4.0,7.0,1042.38,260.6,0.0
2025-03-14,4,Melbourne,5.0,5.0,13.0,2773.57,554.71,0.0
2025-03-14,5,Brisbane,10.0,10.0,34.0,4066.82,406.68,0.0
2025-03-14,6,Perth,4.0,4.0,12.0,1195.89,298.97,1.0
2025-03-14,7,Adelaide,8.0,8.0,28.0,5079.22,634.9,0.0
2025-03-14,8,Canberra,9.0,9.0,33.0,4664.35,518.26,0.0
2025-03-15,1,Sydney,5.0,5.0,21.0,1482.81,296.56,0.0
2025-03-15,2,Sydney,3.0,3.0,13.0,1367.26,455.75,0.0
2025-03-15,3,Melbourne,6.0,6.0,32.0,2823.09,470.52,0.0
2025-03-15,4,Melbourne,4.0,4.0,12.0,1691.21,422.8,0.0
2025-03-15,5,Brisbane,7.0,7.0,24.0,2650.27,378.61,1.0
2025-03-15,6,Perth,8.0,8.0,28.0,3179.67,397.46,2.0
2025-03-15,7,Adelaide,12.0,12.0,32.0,8372.24,697.69,0.0
2025-03-15,8,Canberra,10.0,10.0,30.0,3649.87,364.99,0.0
2025-03-16,1,Sydney,2.0,2.0,5.0,989.51,494.76,0.0
2025-03-16,2,Sydney,3.0,3.0,9.0,532.78,177.59,1.0
2025-03-16,3,Melbourne,4.0,4.0,11.0,3316.02,829.0,0.0
2025-03-16,4,Melbourne,5.0,5.0,16.0,2590.42,518.08,0.0
2025-03-16,5,Brisbane,7.0,7.0,18.0,1842.93,263.28,0.0
2025-03-16,6,Perth,10.0,10.0,32.0,4054.79,405.48,2.0
2025-03-16,7,Adelaide,8.0,8.0,34.0,4676.56,584.57,0.0
2025-03-16,8,Canberra,8.0,8.0,39.0,6375.75,796.97,0.0
2025-03-17,1,Sydney,3.0,3.0,13.0,4169.77,1389.92,0.0
2025-03-17,2,Sydney,3.0,3.0,11.0,486.41,162.14,0.0
2025-03-17,3,Melbourne,5.0,5.0,18.0,3162.98,632.6,0.0
2025-03-17,4,Melbourne,4.0,4.0,11.0,1868.5,467.12,1.0
2025-03-17,5,Brisbane,9.0,9.0,23.0,2768.71,307.63,0.0
2025-03-17,6,Perth,7.0,7.0,21.0,4591.87,655.98,0.0
2025-03-17,7,Adelaide,4.0,4.0,9.0,1729.34,432.34,0.0
2025-03-17,8,Canberra,5.0,5.0,11.0,1609.9,321.98,0.0
2025-03-18,1,Sydney,7.0,7.0,24.0,4196.19,599.46,0.0
2025-03-18,2,Sydney,5.0,5.0,21.0,2952.81,590.56,0.0
2025-03-18,3,Melbourne,4.0,4.0,13.0,2926.2,731.55,1.0
2025-03-18,4,Melbourne,4.0,4.0,9.0,685.75,171.44,0.0
2025-03-18,5,Brisbane,7.0,7.0,15.0,1466.23,209.46,0.0
2025-03-18,6,Perth,8.0,8.0,34.0,4664.0,583.0,0.0
2025-03-18,7,Adelaide,6.0,6.0,20.0,1911.84,318.64,0.0
2025-03-18,8,Canberra,13.0,13.0,44.0,7216.39,555.11,0.0
2025-03-19,1,Sydney,5.0,5.0,12.0,2086.92,417.38,0.0
2025-03-19,2,Sydney,4.0,4.0,15.0,2080.95,520.24,0.0
2025-03-19,3,Melbourne,5.0,5.0,21.0,5679.66,1135.93,0.0
2025-03-19,4,Melbourne,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19,5,Brisbane,6.0,6.0,25.0,2327.81,387.97,0.0
2025-03-19,6,Perth,5.0,5.0,8.0,364.66,72.93,1.0
2025-03-19,7,Adelaide,4.0,4.0,11.0,1158.86,289.72,1.0
2025-03-19,8,Canberra,10.0,10.0,38.0,4470.82,447.08,0.0
2025-03-20,1,Sydney,1.0,1.0,10.0,1409.14,1409.14,0.0
2025-03-20,2,Sydney,2.0,2.0,4.0,319.85,159.92,0.0
2025-03-20,3,Melbourne,3.0,3.0,12.0,2454.1,818.03,0.0
2025-03-20,4,Melbourne,3.0,3.0,13.0,1567.95,522.65,0.0
2025-03-20,5,Brisbane,2.0,2.0,6.0,384.78,192.39,1.0
2025-03-20,6,Perth,12.0,12.0,35.0,4348.46,362.37,0.0
2025-03-20,7,Adelaide,6.0,6.0,21.0,3360.0,560.0,0.0
2025-03-20,8,Canberra,4.0,4.0,10.0,644.59,161.15,0.0
2025-03-21,1,Sydney,4.0,4.0,7.0,1020.19,255.05,0.0
2025-03-21,2,Sydney,3.0,3.0,5.0,386.33,128.78,0.0
2025-03-21,3,Melbourne,3.0,3.0,8.0,1231.35,410.45,0.0
2025-03-21,4,Melbourne,1.0,1.0,2.0,2048.36,2048.36,1.0
2025-03-21,5,Brisbane,9.0,9.0,29.0,4050.21,450.02,0.0
2025-03-21,6,Perth,10.0,10.0,30.0,6243.8,624.38,3.0
2025-03-21,7,Adelaide,4.0,4.0,15.0,2998.32,749.58,0.0
2025-03-21,8,Canberra,3.0,3.0,14.0,2201.28,733.76,0.0
2025-03-22,1,Sydney,3.0,3.0,13.0,928.62,309.54,0.0
2025-03-22,2,Sydney,7.0,7.0,21.0,1927.4,275.34,1.0
2025-03-22,3,Melbourne,8.0,8.0,16.0,1841.44,230.18,0.0
2025-03-22,4,Melbourne,3.0,3.0,8.0,3180.12,1060.04,0.0
2025-03-22,5,Brisbane,4.0,4.0,14.0,2855.4,713.85,1.0
2025-03-22,6,Perth,5.0,5.0,22.0,5369.35,1073.87,1.0
2025-03-22,7,Adelaide,10.0,10.0,23.0,4864.82,486.48,0.0
2025-03-22,8,Canberra,8.0,8.0,22.0,2866.9,358.36,0.0
2025-03-23,1,Sydney,1.0,1.0,4.0,722.26,722.26,0.0
2025-03-23,2,Sydney,2.0,2.0,5.0,964.77,482.39,0.0
2025-03-23,3,Melbourne,1.0,1.0,1.0,214.6,214.6,0.0
2025-03-23,4,Melbourne,2.0,2.0,5.0,390.55,195.27,0.0
2025-03-23,5,Brisbane,6.0,6.0,17.0,2880.13,480.02,1.0
2025-03-23,6,Perth,15.0,15.0,41.0,10393.39,692.89,1.0
2025-03-23,7,Adelaide,10.0,10.0,44.0,5734.16,573.42,1.0
2025-03-23,8,Canberra,7.0,7.0,25.0,4766.54,680.93,1.0
2025-03-24,1,Sydney,4.0,4.0,15.0,4326.61,1081.65,0.0
2025-03-24,2,Sydney,6.0,6.0,26.0,3730.29,621.72,0.0
2025-03-24,3,Melbourne,3.0,3.0,12.0,2540.35,846.78,0.0
2025-03-24,4,Melbourne,4.0,4.0,14.0,873.95,218.49,0.0
2025-03-24,5,Brisbane,6.0,6.0,18.0,2718.14,453.02,0.0
2025-03-24,6,Perth,6.0,6.0,20.0,4220.77,703.46,1.0
2025-03-24,7,Adelaide,10.0,10.0,28.0,5003.18,500.32,1.0
2025-03-24,8,Canberra,8.0,8.0,28.0,7821.77,977.72,0.0
2025-03-25,1,Sydney,5.0,5.0,13.0,2892.81,578.56,1.0
2025-03-25,2,Sydney,2.0,2.0,5.0,1092.79,546.4,0.0
2025-03-25,3,Melbourne,6.0,6.0,16.0,1148.91,191.48,0.0
2025-03-25,4,Melbourne,5.0,5.0,16.0,1555.81,311.16,0.0
2025-03-25,5,Brisbane,9.0,9.0,24.0,3135.99,348.44,0.0
2025-03-25,6,Perth,7.0,7.0,28.0,5639.7,805.67,1.0
2025-03-25,7,Adelaide,8.0,8.0,27.0,4333.92,541.74,0.0
2025-03-25,8,Canberra,8.0,8.0,20.0,1660.6,207.58,0.0
2025-03-26,1,Sydney,3.0,3.0,9.0,1036.52,345.51,0.0
2025-03-26,2,Sydney,6.0,6.0,27.0,4159.87,693.31,1.0
2025-03-26,3,Melbourne,5.0,5.0,15.0,3233.71,646.74,0.0
2025-03-26,4,Melbourne,2.0,2.0,8.0,1853.29,926.64,1.0
2025-03-26,5,Brisbane,3.0,3.0,10.0,1300.25,433.42,0.0
2025-03-26,6,Perth,7.0,7.0,32.0,5478.93,782.7,0.0
2025-03-26,7,Adelaide,7.0,7.0,34.0,7117.37,1016.77,0.0
2025-03-26,8,Canberra,8.0,8.0,22.0,5578.9,697.36,0.0
2025-03-27,1,Sydney,6.0,6.0,15.0,1822.26,303.71,0.0
2025-03-27,2,Sydney,5.0,5.0,18.0,2493.25,498.65,0.0
2025-03-27,3,Melbourne,3.0,3.0,8.0,954.21,318.07,1.0
2025-03-27,4,Melbourne,4.0,4.0,9.0,1727.46,431.86,0.0
2025-03-27,5,Brisbane,7.0,7.0,20.0,3106.03,443.72,0.0
2025-03-27,6,Perth,6.0,6.0,16.0,3896.11,649.35,0.0
2025-03-27,7,Adelaide,11.0,11.0,26.0,3101.69,281.97,0.0
2025-03-27,8,Canberra,7.0,7.0,21.0,2278.21,325.46,0.0
2025-03-28,1,Sydney,5.0,5.0,12.0,1571.5,314.3,0.0
2025-03-28,2,Sydney,4.0,4.0,9.0,1738.57,434.64,1.0
2025-03-28,3,Melbourne,3.0,3.0,6.0,2540.25,846.75,0.0
2025-03-28,4,Melbourne,5.0,5.0,24.0,3372.53,674.51,0.0
2025-03-28,5,Brisbane,12.0,12.0,41.0,3988.89,332.41,1.0
2025-03-28,6,Perth,16.0,16.0,57.0,12360.11,772.51,3.0
2025-03-28,7,Adelaide,12.0,12.0,45.0,6329.03,527.42,0.0
2025-03-28,8,Canberra,8.0,8.0,29.0,1790.64,223.83,0.0
2025-03-29,1,Sydney,4.0,4.0,17.0,2143.91,535.98,1.0
2025-03-29,2,Sydney,3.0,3.0,12.0,2876.55,958.85,1.0
2025-03-29,3,Melbourne,7.0,7.0,24.0,4532.57,647.51,1.0
2025-03-29,4,Melbourne,7.0,7.0,21.0,3892.31,556.04,0.0
2025-03-29,5,Brisbane,3.0,3.0,6.0,301.68,100.56,1.0
2025-03-29,6,Perth,8.0,8.0,23.0,4411.47,551.43,0.0
2025-03-29,7,Adelaide,6.0,6.0,19.0,2732.55,455.42,0.0
2025-03-29,8,Canberra,11.0,11.0,42.0,2793.34,253.94,1.0
2025-03-30,1,Sydney,7.0,7.0,19.0,3270.58,467.23,0.0
2025-03-30,2,Sydney,1.0,1.0,1.0,16.21,16.21,1.0
2025-03-30,3,Melbourne,3.0,3.0,13.0,2994.84,998.28,1.0
2025-03-30,4,Melbourne,4.0,4.0,6.0,342.56,85.64,0.0
2025-03-30,5,Brisbane,8.0,8.0,26.0,3366.43,420.8,1.0
2025-03-30,6,Perth,8.0,8.0,18.0,2814.55,351.82,1.0
