order_id,customer_id,store_id,order_date,channel,order_status
705,4267,8,2025-01-17,online,completed
706,4530,4,2025-01-17,online,completed
707,4587,5,2025-01-17,online,completed
708,4653,5,2025-01-17,in_store,completed
709,4954,7,2025-01-17,in_store,completed
710,4958,8,2025-01-17,in_store,completed
711,4973,1,2025-01-17,in_store,completed
712,254,5,2025-01-18,online,completed
713,305,3,2025-01-18,in_store,completed
714,337,2,2025-01-18,online,completed
715,464,8,2025-01-18,online,completed
716,596,6,2025-01-18,in_store,completed
717,735,5,2025-01-18,in_store,completed
718,915,3,2025-01-18,online,completed
719,999,1,2025-01-18,in_store,completed
720,1306,6,2025-01-18,in_store,cancelled
721,1586,5,2025-01-18,online,completed
722,1643,8,2025-01-18,in_store,completed
723,1942,5,2025-01-18,in_store,completed
724,2040,8,2025-01-18,in_store,completed
725,2280,6,2025-01-18,in_store,completed
726,2426,3,2025-01-18,in_store,cancelled
727,2753,3,2025-01-18,in_store,completed
728,2990,8,2025-01-18,in_store,completed
729,3039,5,2025-01-18,online,completed
730,3068,6,2025-01-18,in_store,completed
731,3283,2,2025-01-18,online,completed
732,3473,6,2025-01-18,online,completed
733,3481,6,2025-01-18,online,completed
734,3534,1,2025-01-18,online,completed
735,3662,8,2025-01-18,online,completed
736,3690,5,2025-01-18,online,cancelled
737,3804,7,2025-01-18,online,completed
738,3969,4,2025-01-18,in_store,completed
739,4074,2,2025-01-18,in_store,completed
740,4090,1,2025-01-18,online,completed
741,4115,5,2025-01-18,online,cancelled
742,4136,1,2025-01-18,online,completed
743,4327,2,2025-01-18,in_store,completed
744,4455,3,2025-01-18,online,completed
745,4475,2,2025-01-18,online,completed
746,4998,6,2025-01-18,in_store,completed
747,23,5,2025-01-19,online,completed
748,26,3,2025-01-19,online,completed
749,32,5,2025-01-19,online,completed
750,145,2,2025-01-19,online,completed
751,250,7,2025-01-19,in_store,completed
752,324,2,2025-01-19,online,completed
753,332,8,2025-01-19,online,completed
754,355,1,2025-01-19,in_store,completed
755,464,8,2025-01-19,in_store,completed
756,617,5,2025-01-19,online,completed
757,788,6,2025-01-19,online,completed
758,839,7,2025-01-19,in_store,completed
759,908,5,2025-01-19,online,completed
760,1111,3,2025-01-19,online,completed
761,1140,4,2025-01-19,online,completed
762,1281,6,2025-01-19,in_store,completed
763,1413,5,2025-01-19,in_store,completed
764,1579,7,2025-01-19,online,completed
765,1644,3,2025-01-19,online,completed
766,1755,3,2025-01-19,in_store,completed
767,2043,6,2025-01-19,online,completed
768,2050,4,2025-01-19,online,completed
769,2078,8,2025-01-19,in_store,completed
770,2135,8,2025-01-19,online,completed
771,2302,7,2025-01-19,in_store,completed
772,2406,6,2025-01-19,online,completed
773,2418,5,2025-01-19,online,completed
774,2472,7,2025-01-19,in_store,cancelled
775,2795,7,2025-01-19,online,completed
776,2804,7,2025-01-19,in_store,completed
777,3106,5,2025-01-19,online,completed
778,3214,1,2025-01-19,online,completed
779,3355,1,2025-01-19,online,completed
780,3448,3,2025-01-19,in_store,completed
781,3462,1,2025-01-19,in_store,completed
782,3470,1,2025-01-19,online,completed
783,3774,7,2025-01-19,online,completed
784,3890,6,2025-01-19,online,completed
785,3893,8,2025-01-19,online,cancelled
786,3921,2,2025-01-19,online,cancelled
787,3929,4,2025-01-19,in_store,completed
788,3930,6,2025-01-19,in_store,completed
789,3982,7,2025-01-19,online,completed
790,4092,7,2025-01-19,in_store,completed
791,4191,8,2025-01-19,in_store,completed
792,4279,6,2025-01-19,online,completed
793,4308,6,2025-01-19,online,completed
794,4367,7,2025-01-19,online,completed
795,4823,2,2025-01-19,online,completed
796,4872,2,2025-01-19,in_store,cancelled
797,125,1,2025-01-20,in_store,completed
798,205,8,2025-01-20,in_store,completed
799,295,4,2025-01-20,online,completed
800,607,5,2025-01-20,in_store,completed
801,696,5,2025-01-20,in_store,completed
802,791,7,2025-01-20,online,completed
803,996,4,2025-01-20,online,completed
804,1012,6,2025-01-20,online,completed
805,1185,8,2025-01-20,in_store,completed
806,1334,6,2025-01-20,in_store,completed
807,1363,8,2025-01-20,online,completed
808,1516,2,2025-01-20,in_store,completed
809,1637,7,2025-01-20,in_store,completed
810,1703,6,2025-01-20,online,completed
811,1713,1,2025-01-20,online,completed
812,1813,6,2025-01-20,in_store,completed
813,1816,7,2025-01-20,online,completed
814,1867,7,2025-01-20,in_store,completed
815,1999,5,2025-01-20,online,completed
816,2074,8,2025-01-20,online,completed
817,2189,8,2025-01-20,in_store,completed
818,2658,5,2025-01-20,online,completed
819,3098,5,2025-01-20,online,completed
820,3107,2,2025-01-20,in_store,completed
821,3326,6,2025-01-20,online,completed
822,3347,4,2025-01-20,in_store,completed
823,3431,5,2025-01-20,online,completed
824,3514,7,2025-01-20,online,completed
825,3741,5,2025-01-20,online,completed
826,4132,1,2025-01-20,online,completed
827,4241,8,2025-01-20,online,completed
828,4286,6,2025-01-20,online,completed
829,4325,1,2025-01-20,in_store,completed
830,4645,7,2025-01-20,in_store,completed
831,4884,7,2025-01-20,online,completed
832,4913,7,2025-01-20,in_store,completed
833,4952,7,2025-01-20,in_store,completed
834,167,5,2025-01-21,online,completed
835,184,6,2025-01-21,in_store,completed
836,241,7,2025-01-21,online,completed
837,249,6,2025-01-21,online,completed
838,272,7,2025-01-21,online,completed
839,306,7,2025-01-21,online,cancelled
840,381,7,2025-01-21,online,completed
841,421,1,2025-01-21,in_store,completed
842,789,3,2025-01-21,online,completed
843,839,7,2025-01-21,in_store,completed
844,856,1,2025-01-21,online,completed
845,866,6,2025-01-21,online,completed
846,943,1,2025-01-21,in_store,completed
847,1097,2,2025-01-21,online,completed
848,1098,6,2025-01-21,online,completed
849,1101,8,2025-01-21,in_store,completed
850,1126,1,2025-01-21,online,completed
851,1310,2,2025-01-21,online,cancelled
852,1494,5,2025-01-21,in_store,completed
853,1586,5,2025-01-21,in_store,completed
854,1598,6,2025-01-21,online,completed
855,1739,7,2025-01-21,in_store,completed
856,1835,8,2025-01-21,online,completed
857,2144,3,2025-01-21,online,completed
858,2206,6,2025-01-21,in_store,completed
859,2227,2,2025-01-21,in_store,completed
860,2269,7,2025-01-21,in_store,cancelled
861,2361,4,2025-01-21,in_store,completed
862,2466,5,2025-01-21,in_store,completed
863,2718,6,2025-01-21,in_store,completed
864,3019,4,2025-01-21,online,completed
865,3041,8,2025-01-21,online,completed
866,3111,4,2025-01-21,in_store,completed
867,3372,5,2025-01-21,in_store,completed
868,3375,6,2025-01-21,in_store,completed
869,3436,3,2025-01-21,online,completed
870,3463,1,2025-01-21,online,completed
871,3474,2,2025-01-21,online,completed
872,3552,4,2025-01-21,online,completed
873,3582,6,2025-01-21,online,completed
874,3600,4,2025-01-21,online,completed
875,3626,6,2025-01-21,online,completed
876,3694,5,2025-01-21,in_store,completed
877,3713,6,2025-01-21,in_store,completed
878,3986,8,2025-01-21,online,completed
879,3992,6,2025-01-21,online,completed
880,4284,8,2025-01-21,in_store,completed
881,4480,4,2025-01-21,online,completed
882,4524,2,2025-01-21,in_store,completed
883,4725,5,2025-01-21,in_store,completed
884,4731,1,2025-01-21,online,completed
885,292,5,2025-01-22,online,completed
886,337,2,2025-01-22,online,completed
887,568,5,2025-01-22,online,completed
888,590,1,2025-01-22,in_store,completed
889,631,6,2025-01-22,online,completed
890,759,7,2025-01-22,online,completed
891,1101,8,2025-01-22,in_store,completed
892,1102,8,2025-01-22,online,completed
893,1239,5,2025-01-22,online,completed
894,1255,3,2025-01-22,online,completed
895,1332,6,2025-01-22,in_store,completed
896,1353,8,2025-01-22,in_store,completed
897,1510,6,2025-01-22,in_store,completed
898,1609,5,2025-01-22,online,completed
899,1707,1,2025-01-22,online,completed
900,2018,6,2025-01-22,in_store,completed
901,2081,6,2025-01-22,online,completed
902,2165,2,2025-01-22,in_store,completed
903,2290,8,2025-01-22,in_store,completed
904,2426,3,2025-01-22,in_store,completed
905,2449,6,2025-01-22,online,completed
906,2480,7,2025-01-22,in_store,completed
907,2655,2,2025-01-22,online,completed
908,2710,1,2025-01-22,in_store,completed
909,2876,3,2025-01-22,in_store,completed
910,3041,8,2025-01-22,online,completed
911,3261,8,2025-01-22,in_store,completed
912,3350,6,2025-01-22,online,completed
913,3354,6,2025-01-22,in_store,completed
914,3665,4,2025-01-22,online,completed
915,3857,8,2025-01-22,online,completed
916,4159,5,2025-01-22,in_store,completed
917,4283,5,2025-01-22,online,completed
918,4317,1,2025-01-22,in_store,completed
919,4381,1,2025-01-22,online,completed
920,4892,4,2025-01-22,online,completed
921,183,8,2025-01-23,online,completed
922,561,3,2025-01-23,online,completed
923,623,7,2025-01-23,online,completed
924,682,7,2025-01-23,in_store,completed
925,920,4,2025-01-23,in_store,completed
926,976,5,2025-01-23,in_store,completed
927,1155,5,2025-01-23,in_store,completed
928,1218,6,2025-01-23,online,completed
929,1270,7,2025-01-23,online,completed
930,1315,2,2025-01-23,online,completed
931,1515,5,2025-01-23,online,completed
932,1697,8,2025-01-23,online,completed
933,1784,2,2025-01-23,online,completed
934,1799,8,2025-01-23,online,completed
935,1807,7,2025-01-23,in_store,cancelled
936,1875,8,2025-01-23,in_store,completed
937,1886,5,2025-01-23,in_store,completed
938,1984,6,2025-01-23,in_store,completed
939,2149,1,2025-01-23,online,completed
940,2230,2,2025-01-23,online,completed
941,2315,5,2025-01-23,in_store,completed
942,3316,1,2025-01-23,in_store,completed
943,3364,6,2025-01-23,online,completed
944,3461,8,2025-01-23,in_store,completed
945,3463,1,2025-01-23,in_store,completed
946,3509,7,2025-01-23,online,completed
947,3511,1,2025-01-23,online,completed
948,3527,7,2025-01-23,in_store,completed
949,3641,6,2025-01-23,online,completed
950,3730,3,2025-01-23,in_store,completed
951,3938,8,2025-01-23,in_store,completed
952,3962,1,2025-01-23,in_store,completed
953,3992,6,2025-01-23,in_store,completed
954,4198,7,2025-01-23,online,completed
955,4250,8,2025-01-23,online,completed
956,4330,2,2025-01-23,online,completed
957,4337,6,2025-01-23,in_store,completed
958,4449,4,2025-01-23,online,completed
959,4575,6,2025-01-23,online,completed
960,4713,2,2025-01-23,in_store,completed
961,4756,3,2025-01-23,online,completed
962,4767,4,2025-01-23,in_store,completed
963,4854,7,2025-01-23,in_store,completed
964,4883,8,2025-01-23,online,completed
965,4916,7,2025-01-23,in_store,completed
966,145,2,2025-01-24,online,completed
967,249,6,2025-01-24,online,completed
968,406,4,2025-01-24,in_store,completed
969,440,8,2025-01-24,in_store,completed
970,457,7,2025-01-24,online,completed
971,598,6,2025-01-24,online,completed
972,599,4,2025-01-24,in_store,completed
973,833,8,2025-01-24,online,completed
974,892,6,2025-01-24,online,completed
975,901,7,2025-01-24,online,completed
976,1014,5,2025-01-24,online,completed
977,1036,6,2025-01-24,in_store,completed
978,1295,2,2025-01-24,in_store,completed
979,1367,5,2025-01-24,in_store,completed
980,1386,5,2025-01-24,online,completed
981,1420,8,2025-01-24,online,completed
982,1529,7,2025-01-24,in_store,completed
983,1581,5,2025-01-24,in_store,completed
984,1585,3,2025-01-24,online,completed
985,1602,6,2025-01-24,in_store,cancelled
986,1679,2,2025-01-24,online,completed
987,1813,6,2025-01-24,in_store,completed
988,1835,8,2025-01-24,online,completed
989,1883,5,2025-01-24,in_store,completed
990,2023,3,2025-01-24,online,completed
991,2131,6,2025-01-24,online,completed
992,2303,4,2025-01-24,in_store,completed
993,2365,6,2025-01-24,online,completed
994,2423,7,2025-01-24,in_store,completed
995,2635,7,2025-01-24,online,completed
996,2974,1,2025-01-24,in_store,completed
997,3042,5,2025-01-24,online,completed
998,3245,6,2025-01-24,in_store,completed
999,3529,5,2025-01-24,in_store,completed
1000,3590,1,2025-01-24,online,completed
1001,3608,6,2025-01-24,online,completed
1002,3665,4,2025-01-24,in_store,completed
1003,3923,8,2025-01-24,online,completed
1004,4063,3,2025-01-24,online,completed
1005,4153,1,2025-01-24,in_store,completed
1006,4161,8,2025-01-24,online,completed
1007,4205,5,2025-01-24,in_store,completed
1008,4401,8,2025-01-24,in_store,completed
1009,4427,5,2025-01-24,in_store,completed
1010,4614,4,2025-01-24,in_store,completed
1011,4720,7,2025-01-24,online,completed
1012,4811,5,2025-01-24,online,completed
1013,4843,7,2025-01-24,online,completed
1014,4856,6,2025-01-24,online,completed
1015,4875,5,2025-01-24,online,completed
1016,4884,7,2025-01-24,in_store,completed
1017,4901,8,2025-01-24,online,cancelled
1018,4959,1,2025-01-24,online,completed
1019,4974,6,2025-01-24,online,completed
1020,28,6,2025-01-25,online,completed
1021,126,3,2025-01-25,online,completed
1022,205,8,2025-01-25,online,completed
1023,593,5,2025-01-25,online,completed
1024,608,3,2025-01-25,online,completed
1025,745,6,2025-01-25,online,completed
1026,794,6,2025-01-25,online,completed
1027,830,7,2025-01-25,online,completed
1028,1111,3,2025-01-25,online,completed
1029,1127,1,2025-01-25,online,completed
1030,1287,2,2025-01-25,online,completed
1031,1295,1,2025-01-25,in_store,completed
1032,1396,3,2025-01-25,in_store,completed
1033,1440,2,2025-01-25,in_store,completed
1034,1461,6,2025-01-25,online,completed
1035,1538,7,2025-01-25,online,completed
1036,1565,4,2025-01-25,online,completed
1037,1828,2,2025-01-25,in_store,completed
1038,2148,2,2025-01-25,in_store,completed
1039,2154,4,2025-01-25,online,completed
1040,2174,6,2025-01-25,online,completed
1041,2201,8,2025-01-25,in_store,completed
1042,2216,8,2025-01-25,online,completed
1043,2312,7,2025-01-25,online,completed
1044,2319,2,2025-01-25,online,completed
1045,2352,6,2025-01-25,online,completed
1046,2427,7,2025-01-25,in_store,completed
1047,2484,5,2025-01-25,online,completed
1048,2541,5,2025-01-25,online,completed
1049,2576,5,2025-01-25,in_store,completed
1050,2753,4,2025-01-25,online,completed
1051,2937,6,2025-01-25,online,completed
1052,2945,6,2025-01-25,online,completed
1053,3068,6,2025-01-25,online,completed
1054,3107,2,2025-01-25,in_store,completed
1055,3280,6,2025-01-25,online,completed
1056,3488,2,2025-01-25,online,completed
1057,3592,5,2025-01-25,online,completed
1058,3800,7,2025-01-25,online,cancelled
1059,3873,2,2025-01-25,online,completed
1060,3986,8,2025-01-25,online,completed
1061,4029,6,2025-01-25,in_store,completed
1062,4193,6,2025-01-25,online,completed
1063,4241,8,2025-01-25,online,completed
1064,4353,3,2025-01-25,online,completed
1065,4490,8,2025-01-25,in_store,completed
1066,4542,4,2025-01-25,online,completed
1067,4941,6,2025-01-25,online,completed
1068,4956,5,2025-01-25,in_store,completed
1069,23,5,2025-01-26,online,completed
1070,419,5,2025-01-26,in_store,completed
1071,457,7,2025-01-26,online,completed
1072,497,7,2025-01-26,in_store,completed
1073,568,5,2025-01-26,in_store,completed
1074,1015,3,2025-01-26,in_store,completed
1075,1209,5,2025-01-26,online,completed
1076,1487,7,2025-01-26,in_store,completed
1077,1535,6,2025-01-26,online,completed
1078,1586,5,2025-01-26,online,completed
1079,1634,2,2025-01-26,in_store,completed
1080,1788,7,2025-01-26,online,completed
1081,1857,8,2025-01-26,online,completed
1082,1861,6,2025-01-26,in_store,completed
1083,1875,8,2025-01-26,in_store,completed
1084,1908,7,2025-01-26,in_store,completed
1085,1967,8,2025-01-26,online,completed
1086,2081,6,2025-01-26,online,completed
1087,2470,5,2025-01-26,online,completed
1088,2558,2,2025-01-26,in_store,completed
1089,2576,5,2025-01-26,in_store,completed
1090,2596,7,2025-01-26,online,completed
1091,2652,1,2025-01-26,online,completed
1092,2771,3,2025-01-26,in_store,cancelled
1093,2930,4,2025-01-26,online,completed
1094,2975,7,2025-01-26,online,completed
1095,3314,5,2025-01-26,in_store,completed
1096,3654,3,2025-01-26,online,completed
1097,3726,1,2025-01-26,online,completed
1098,3858,7,2025-01-26,in_store,completed
1099,4059,5,2025-01-26,online,completed
1100,4067,1,2025-01-26,online,completed
1101,4766,7,2025-01-26,in_store,completed
1102,63,8,2025-01-27,online,completed
1103,245,3,2025-01-27,online,completed
1104,272,7,2025-01-27,in_store,completed
1105,451,1,2025-01-27,in_store,completed
1106,702,3,2025-01-27,in_store,completed
1107,883,8,2025-01-27,in_store,completed
1108,973,8,2025-01-27,in_store,completed
1109,980,3,2025-01-27,in_store,completed
1110,1014,5,2025-01-27,online,completed
1111,1315,2,2025-01-27,online,completed
1112,1348,6,2025-01-27,online,completed
1113,1665,4,2025-01-27,online,completed
1114,1770,5,2025-01-27,online,completed
1115,1788,7,2025-01-27,online,completed
1116,1806,7,2025-01-27,online,completed
1117,1948,1,2025-01-27,in_store,completed
1118,2034,6,2025-01-27,in_store,completed
1119,2217,8,2025-01-27,in_store,completed
1120,2260,2,2025-01-27,in_store,completed
1121,2270,2,2025-01-27,in_store,completed
1122,2416,8,2025-01-27,in_store,completed
1123,2462,5,2025-01-27,online,completed
1124,2495,8,2025-01-27,in_store,completed
1125,2602,5,2025-01-27,in_store,completed
1126,2630,7,2025-01-27,in_store,completed
1127,2708,5,2025-01-27,online,completed
1128,2830,7,2025-01-27,in_store,completed
1129,2954,8,2025-01-27,in_store,completed
1130,2990,8,2025-01-27,in_store,completed
1131,3147,4,2025-01-27,online,completed
1132,3221,6,2025-01-27,online,completed
