customer_id,total_orders,total_spent,average_order_value,total_items,first_order_date,last_order_date,customer_lifetime_days,days_since_last_purchase,purchase_frequency,average_days_between_orders,recency,frequency,monetary,is_active
226,6.0,3998.05,666.34,18.0,2025-05-26,2026-05-08,691,54.0,0.2605,69.4,54.0,6.0,3998.05,True
227,12.0,5695.1,474.59,48.0,2025-01-05,2026-06-29,1182,2.0,0.3046,49.09,2.0,12.0,5695.1,True
228,8.0,2144.49,268.06,22.0,2025-01-08,2026-05-03,584,59.0,0.411,68.57,59.0,8.0,2144.49,True
229,11.0,8189.24,744.48,47.0,2025-01-28,2026-06-18,585,13.0,0.5641,50.6,13.0,11.0,8189.24,True
230,9.0,5645.55,627.28,28.0,2025-03-16,2026-06-22,905,9.0,0.2983,57.88,9.0,9.0,5645.55,True
231,4.0,2125.17,531.29,19.0,2025-11-03,2026-03-25,399,98.0,0.3008,47.33,98.0,4.0,2125.17,False
232,9.0,3459.53,384.39,25.0,2025-02-23,2026-04-10,1150,82.0,0.2348,51.38,82.0,9.0,3459.53,True
233,2.0,581.87,290.94,8.0,2026-06-01,2026-06-15,221,16.0,0.2715,14.0,16.0,2.0,581.87,True
234,5.0,2684.35,536.87,18.0,2025-04-08,2026-05-02,657,60.0,0.2283,97.25,60.0,5.0,2684.35,True
235,8.0,2497.18,312.15,19.0,2025-05-21,2026-03-19,598,104.0,0.4013,43.14,104.0,8.0,2497.18,False
236,7.0,1547.49,221.07,15.0,2025-02-14,2026-04-08,736,84.0,0.2853,69.67,84.0,7.0,1547.49,True
237,5.0,1605.35,321.07,14.0,2025-11-10,2026-05-17,234,45.0,0.641,47.0,45.0,5.0,1605.35,True
238,11.0,7086.8,644.25,37.0,2025-10-09,2026-06-07,305,24.0,1.082,24.1,24.0,11.0,7086.8,True
239,12.0,2846.83,237.24,35.0,2025-04-11,2026-03-26,602,97.0,0.598,31.73,97.0,12.0,2846.83,False
240,6.0,2340.81,390.14,23.0,2025-01-07,2026-06-05,554,26.0,0.3249,102.8,26.0,6.0,2340.81,True
241,9.0,10068.53,1118.73,37.0,2025-01-21,2026-06-08,617,23.0,0.4376,62.88,23.0,9.0,10068.53,True
242,13.0,6973.28,536.41,40.0,2025-01-17,2026-05-12,745,50.0,0.5235,40.0,50.0,13.0,6973.28,True
243,9.0,2441.33,271.26,30.0,2025-02-20,2026-04-23,1084,69.0,0.2491,53.38,69.0,9.0,2441.33,True
244,17.0,9544.84,561.46,59.0,2025-01-07,2026-02-28,1053,123.0,0.4843,26.06,123.0,17.0,9544.84,False
245,16.0,7361.15,460.07,45.0,2025-01-27,2026-05-09,618,53.0,0.7767,31.13,53.0,16.0,7361.15,True
246,0.0,0.0,0.0,0.0,,,75,,0.0,,,0.0,0.0,False
247,4.0,3213.1,803.28,20.0,2025-03-20,2026-04-11,1195,81.0,0.1004,129.0,81.0,4.0,3213.1,True
248,7.0,6736.68,962.38,29.0,2025-04-26,2026-04-29,558,63.0,0.3763,61.33,63.0,7.0,6736.68,True
249,12.0,3918.98,326.58,42.0,2025-01-21,2026-04-10,1234,82.0,0.2917,40.36,82.0,12.0,3918.98,True
250,8.0,1382.51,172.81,18.0,2025-01-19,2026-02-14,1058,137.0,0.2268,55.86,137.0,8.0,1382.51,False
251,10.0,5360.97,536.1,35.0,2025-02-10,2026-04-26,909,66.0,0.33,48.89,66.0,10.0,5360.97,True
252,11.0,8890.69,808.24,50.0,2025-02-15,2026-05-12,630,50.0,0.5238,45.1,50.0,11.0,8890.69,True
253,7.0,1707.55,243.94,15.0,2025-07-12,2026-04-03,471,89.0,0.4459,44.17,89.0,7.0,1707.55,True
254,13.0,5353.4,411.8,35.0,2025-01-05,2026-04-14,1004,78.0,0.3884,38.67,78.0,13.0,5353.4,True
255,8.0,1619.01,202.38,19.0,2025-04-29,2026-07-01,1087,0.0,0.2208,61.14,0.0,8.0,1619.01,True
256,10.0,7485.07,748.51,35.0,2025-01-03,2026-05-31,713,31.0,0.4208,57.0,31.0,10.0,7485.07,True
257,10.0,4836.09,483.61,36.0,2025-03-20,2026-03-29,477,94.0,0.6289,41.56,94.0,10.0,4836.09,False
258,10.0,4770.55,477.06,36.0,2025-01-12,2026-06-11,1240,20.0,0.2419,57.22,20.0,10.0,4770.55,True
259,1.0,570.84,570.84,2.0,2026-05-26,2026-05-26,49,36.0,0.6122,,36.0,1.0,570.84,True
260,12.0,3858.62,321.55,30.0,2025-01-11,2026-05-23,1062,39.0,0.339,45.18,39.0,12.0,3858.62,True
261,13.0,4873.14,374.86,40.0,2025-03-15,2026-04-18,977,74.0,0.3992,33.25,74.0,13.0,4873.14,True
262,6.0,3928.98,654.83,17.0,2025-08-02,2026-06-14,366,17.0,0.4918,63.2,17.0,6.0,3928.98,True
263,4.0,1535.6,383.9,20.0,2026-03-15,2026-05-02,379,60.0,0.3166,16.0,60.0,4.0,1535.6,True
264,8.0,1936.62,242.08,21.0,2025-03-30,2026-06-16,1097,15.0,0.2188,63.29,15.0,8.0,1936.62,True
265,0.0,0.0,0.0,0.0,,,49,,0.0,,,0.0,0.0,False
266,8.0,1683.95,210.49,21.0,2025-07-13,2026-05-25,389,37.0,0.617,45.14,37.0,8.0,1683.95,True
267,7.0,5868.18,838.31,24.0,2025-02-21,2026-03-24,635,99.0,0.3307,66.0,99.0,7.0,5868.18,False
268,1.0,192.28,192.28,2.0,2026-04-22,2026-04-22,80,70.0,0.375,,70.0,1.0,192.28,True
269,5.0,1770.74,354.15,11.0,2025-04-02,2026-03-03,991,120.0,0.1514,83.75,120.0,5.0,1770.74,False
270,6.0,3272.01,545.33,20.0,2025-02-11,2026-03-17,639,106.0,0.2817,79.8,106.0,6.0,3272.01,False
271,3.0,719.0,239.67,5.0,2025-07-27,2026-06-07,356,24.0,0.2528,157.5,24.0,3.0,719.0,True
272,16.0,7641.01,477.56,68.0,2025-01-06,2026-04-30,1158,62.0,0.4145,31.93,62.0,16.0,7641.01,True
273,0.0,0.0,0.0,0.0,,,80,,0.0,,,0.0,0.0,False
274,4.0,1871.32,467.83,14.0,2026-01-02,2026-05-14,317,48.0,0.3785,44.0,48.0,4.0,1871.32,True
275,8.0,4366.4,545.8,25.0,2025-03-29,2025-12-18,988,195.0,0.2429,37.71,195.0,8.0,4366.4,False
276,1.0,647.98,647.98,8.0,2025-11-01,2025-11-01,318,242.0,0.0943,,242.0,1.0,647.98,False
277,5.0,772.89,154.58,12.0,2025-06-06,2026-06-25,567,6.0,0.2646,96.0,6.0,5.0,772.89,True
278,14.0,4334.34,309.6,42.0,2025-02-15,2026-06-20,848,11.0,0.4953,37.69,11.0,14.0,4334.34,True
279,1.0,61.46,61.46,1.0,2026-05-25,2026-05-25,126,37.0,0.2381,,37.0,1.0,61.46,True
280,4.0,2020.72,505.18,15.0,2025-09-24,2026-01-20,302,162.0,0.3974,39.33,162.0,4.0,2020.72,False
281,2.0,353.31,176.65,6.0,2026-06-14,2026-06-24,30,7.0,2.0,10.0,7.0,2.0,353.31,True
282,11.0,6617.87,601.62,32.0,2025-03-13,2026-06-25,1004,6.0,0.3287,46.9,6.0,11.0,6617.87,True
283,7.0,4802.2,686.03,32.0,2025-10-15,2026-06-30,316,1.0,0.6646,43.0,1.0,7.0,4802.2,True
284,13.0,7373.99,567.23,45.0,2025-05-17,2026-06-04,425,27.0,0.9176,31.92,27.0,13.0,7373.99,True
285,7.0,1709.2,244.17,15.0,2025-10-19,2026-06-28,322,3.0,0.6522,42.0,3.0,7.0,1709.2,True
286,9.0,2955.07,328.34,30.0,2025-02-08,2026-06-10,681,21.0,0.3965,60.88,21.0,9.0,2955.07,True
287,6.0,2658.88,443.15,22.0,2025-10-29,2026-05-27,288,35.0,0.625,42.0,35.0,6.0,2658.88,True
288,11.0,6305.45,573.22,27.0,2025-02-06,2026-05-06,894,56.0,0.3691,45.4,56.0,11.0,6305.45,True
289,4.0,1556.75,389.19,10.0,2025-08-16,2026-05-05,435,57.0,0.2759,87.33,57.0,4.0,1556.75,True
290,8.0,3944.78,493.1,31.0,2025-11-20,2026-05-09,307,53.0,0.7818,24.29,53.0,8.0,3944.78,True
291,8.0,2590.79,323.85,22.0,2025-04-04,2026-06-12,524,19.0,0.458,62.0,19.0,8.0,2590.79,True
292,10.0,4463.34,446.33,34.0,2025-01-22,2026-04-24,1117,68.0,0.2686,50.78,68.0,10.0,4463.34,True
293,11.0,3540.37,321.85,33.0,2025-04-27,2026-06-07,862,24.0,0.3828,40.6,24.0,11.0,3540.37,True
294,1.0,69.07,69.07,1.0,2026-06-07,2026-06-07,30,24.0,1.0,,24.0,1.0,69.07,True
295,8.0,3638.0,454.75,20.0,2025-01-20,2026-04-26,878,66.0,0.2733,65.86,66.0,8.0,3638.0,True
296,7.0,1394.75,199.25,17.0,2025-04-22,2026-05-10,949,52.0,0.2213,63.83,52.0,7.0,1394.75,True
297,11.0,4738.34,430.76,36.0,2025-03-29,2026-04-22,799,70.0,0.413,38.9,70.0,11.0,4738.34,True
298,12.0,7283.25,606.94,41.0,2025-01-16,2026-06-24,748,7.0,0.4813,47.64,7.0,12.0,7283.25,True
299,5.0,2294.77,458.95,20.0,2025-12-21,2026-02-25,212,126.0,0.7075,16.5,126.0,5.0,2294.77,False
300,4.0,5163.4,1290.85,16.0,2026-04-11,2026-07-01,93,0.0,1.2903,27.0,0.0,4.0,5163.4,True
301,12.0,8996.43,749.7,41.0,2025-01-13,2026-06-07,1002,24.0,0.3593,46.36,24.0,12.0,8996.43,True
302,6.0,6397.29,1066.21,26.0,2025-06-26,2026-05-01,980,61.0,0.1837,61.8,61.0,6.0,6397.29,True
303,0.0,0.0,0.0,0.0,,,68,,0.0,,,0.0,0.0,False
304,7.0,4726.03,675.15,24.0,2025-03-04,2025-10-23,745,251.0,0.2819,38.83,251.0,7.0,4726.03,False
305,11.0,4637.52,421.59,40.0,2025-01-18,2026-05-25,988,37.0,0.334,49.2,37.0,11.0,4637.52,True
306,10.0,5218.11,521.81,34.0,2025-02-08,2026-06-02,852,29.0,0.3521,53.22,29.0,10.0,5218.11,True
307,1.0,75.56,75.56,1.0,2026-06-20,2026-06-20,87,11.0,0.3448,,11.0,1.0,75.56,True
308,1.0,41.64,41.64,2.0,2026-06-26,2026-06-26,30,5.0,1.0,,5.0,1.0,41.64,True
309,8.0,2643.64,330.46,21.0,2025-01-08,2026-04-21,1073,71.0,0.2237,66.86,71.0,8.0,2643.64,True
310,9.0,1950.48,216.72,26.0,2025-03-12,2026-03-08,834,115.0,0.3237,45.12,115.0,9.0,1950.48,False
311,3.0,3111.69,1037.23,11.0,2025-09-19,2026-02-07,477,144.0,0.1887,70.5,144.0,3.0,3111.69,False
312,11.0,10280.01,934.55,46.0,2025-03-21,2026-06-03,812,28.0,0.4064,43.9,28.0,11.0,10280.01,True
313,5.0,1546.8,309.36,15.0,2025-05-03,2026-06-19,427,12.0,0.3513,103.0,12.0,5.0,1546.8,True
314,9.0,1985.9,220.66,21.0,2025-05-20,2026-06-23,572,8.0,0.472,49.88,8.0,9.0,1985.9,True
315,6.0,2603.45,433.91,16.0,2025-10-10,2026-06-19,358,12.0,0.5028,50.4,12.0,6.0,2603.45,True
316,1.0,65.83,65.83,1.0,2026-06-01,2026-06-01,88,30.0,0.3409,,30.0,1.0,65.83,True
317,14.0,6160.62,440.04,47.0,2025-02-28,2026-05-29,504,33.0,0.8333,35.0,33.0,14.0,6160.62,True
318,4.0,1544.12,386.03,10.0,2025-08-29,2026-06-02,340,29.0,0.3529,92.33,29.0,4.0,1544.12,True
319,3.0,894.02,298.01,11.0,2025-11-02,2026-06-04,297,27.0,0.303,107.0,27.0,3.0,894.02,True
320,0.0,0.0,0.0,0.0,,,100,,0.0,,,0.0,0.0,False
321,5.0,882.31,176.46,6.0,2025-09-17,2026-04-08,371,84.0,0.4043,50.75,84.0,5.0,882.31,True
322,11.0,3728.32,338.94,24.0,2025-01-03,2026-06-12,1088,19.0,0.3033,52.5,19.0,11.0,3728.32,True
323,4.0,5469.34,1367.34,15.0,2025-11-03,2026-04-13,390,79.0,0.3077,53.67,79.0,4.0,5469.34,True
324,6.0,3193.03,532.17,25.0,2025-01-07,2025-12-21,880,192.0,0.2045,69.6,192.0,6.0,3193.03,False
325,12.0,4648.79,387.4,37.0,2025-02-21,2026-05-27,1159,35.0,0.3106,41.82,35.0,12.0,4648.79,True
326,14.0,9257.22,661.23,46.0,2025-01-13,2026-06-17,987,14.0,0.4255,40.0,14.0,14.0,9257.22,True
327,10.0,3428.59,342.86,31.0,2025-07-11,2026-05-25,377,37.0,0.7958,35.33,37.0,10.0,3428.59,True
328,1.0,51.28,51.28,4.0,2026-03-04,2026-03-04,157,119.0,0.1911,,119.0,1.0,51.28,False
329,5.0,2121.73,424.35,24.0,2025-06-21,2026-01-01,733,181.0,0.2046,48.5,181.0,5.0,2121.73,False
330,9.0,5600.57,622.29,26.0,2025-08-29,2026-05-10,440,52.0,0.6136,31.75,52.0,9.0,5600.57,True
331,10.0,7601.97,760.2,43.0,2025-02-20,2026-06-06,521,25.0,0.5758,52.33,25.0,10.0,7601.97,True
332,10.0,3175.78,317.58,29.0,2025-01-19,2026-02-21,892,130.0,0.3363,44.22,130.0,10.0,3175.78,False
333,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
334,7.0,2187.31,312.47,18.0,2026-01-18,2026-04-06,178,86.0,1.1798,13.0,86.0,7.0,2187.31,True
335,7.0,2184.77,312.11,28.0,2025-05-21,2026-06-08,412,23.0,0.5097,63.83,23.0,7.0,2184.77,True
336,4.0,3017.21,754.3,18.0,2026-01-27,2026-06-10,266,21.0,0.4511,44.67,21.0,4.0,3017.21,True
337,6.0,922.2,153.7,12.0,2025-01-18,2026-04-19,1115,73.0,0.1614,91.2,73.0,6.0,922.2,True
338,4.0,1373.75,343.44,18.0,2025-07-18,2026-01-28,402,154.0,0.2985,64.67,154.0,4.0,1373.75,False
339,8.0,3850.3,481.29,31.0,2025-07-14,2026-05-01,1055,61.0,0.2275,41.57,61.0,8.0,3850.3,True
340,2.0,369.63,184.82,8.0,2025-12-27,2026-03-21,271,102.0,0.2214,84.0,102.0,2.0,369.63,False
341,7.0,2999.67,428.52,26.0,2025-01-16,2026-01-05,782,177.0,0.2685,59.0,177.0,7.0,2999.67,False
342,4.0,848.71,212.18,5.0,2025-12-23,2026-05-15,216,47.0,0.5556,47.67,47.0,4.0,848.71,True
343,3.0,2567.21,855.74,19.0,2025-12-24,2026-05-28,288,34.0,0.3125,77.5,34.0,3.0,2567.21,True
344,1.0,37.33,37.33,1.0,2026-02-05,2026-02-05,295,146.0,0.1017,,146.0,1.0,37.33,False
345,0.0,0.0,0.0,0.0,,,84,,0.0,,,0.0,0.0,False
346,11.0,5729.38,520.85,24.0,2025-02-27,2026-05-19,758,43.0,0.4354,44.6,43.0,11.0,5729.38,True
347,10.0,3984.65,398.46,35.0,2025-02-10,2026-06-25,870,6.0,0.3448,55.56,6.0,10.0,3984.65,True
348,5.0,786.08,157.22,11.0,2025-10-18,2026-04-12,261,80.0,0.5747,44.0,80.0,5.0,786.08,True
349,5.0,4706.25,941.25,17.0,2025-04-30,2026-06-23,543,8.0,0.2762,104.75,8.0,5.0,4706.25,True
350,9.0,8245.59,916.18,40.0,2025-03-12,2026-05-21,743,41.0,0.3634,54.38,41.0,9.0,8245.59,True
351,7.0,2816.49,402.36,21.0,2025-03-25,2026-05-10,1023,52.0,0.2053,68.5,52.0,7.0,2816.49,True
352,1.0,75.28,75.28,2.0,2026-03-29,2026-03-29,143,94.0,0.2098,,94.0,1.0,75.28,False
353,1.0,482.83,482.83,3.0,2025-07-11,2025-07-11,407,355.0,0.0737,,355.0,1.0,482.83,False
354,3.0,3015.45,1005.15,11.0,2026-02-16,2026-04-26,201,66.0,0.4478,34.5,66.0,3.0,3015.45,True
355,12.0,3947.58,328.96,30.0,2025-01-12,2026-03-18,1146,105.0,0.3141,39.09,105.0,12.0,3947.58,False
356,7.0,3181.51,454.5,21.0,2025-02-14,2025-12-01,874,212.0,0.2403,48.33,212.0,7.0,3181.51,False
357,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
358,6.0,3489.74,581.62,17.0,2025-08-09,2026-04-24,405,68.0,0.4444,51.6,68.0,6.0,3489.74,True
359,11.0,4824.41,438.58,25.0,2025-02-09,2026-03-13,1268,110.0,0.2603,39.7,110.0,11.0,4824.41,False
360,7.0,2418.49,345.5,21.0,2025-07-18,2026-04-09,360,83.0,0.5833,44.17,83.0,7.0,2418.49,True
361,6.0,3121.3,520.22,19.0,2025-06-17,2026-02-19,692,132.0,0.2601,49.4,132.0,6.0,3121.3,False
362,7.0,7605.31,1086.47,32.0,2025-11-02,2026-03-13,245,110.0,0.8571,21.83,110.0,7.0,7605.31,False
363,7.0,2463.83,351.98,24.0,2025-01-16,2026-05-16,565,46.0,0.3717,80.83,46.0,7.0,2463.83,True
364,2.0,966.2,483.1,3.0,2026-06-17,2026-06-28,38,3.0,1.5789,11.0,3.0,2.0,966.2,True
365,8.0,1513.4,189.18,12.0,2025-01-04,2026-06-24,568,7.0,0.4225,76.57,7.0,8.0,1513.4,True
366,1.0,159.48,159.48,3.0,2026-04-28,2026-04-28,72,64.0,0.4167,,64.0,1.0,159.48,True
367,8.0,7946.26,993.28,23.0,2025-04-16,2026-01-21,846,161.0,0.2837,40.0,161.0,8.0,7946.26,False
368,7.0,1283.45,183.35,14.0,2025-03-28,2026-04-19,1069,73.0,0.1964,64.5,73.0,7.0,1283.45,True
369,5.0,2244.24,448.85,18.0,2025-10-17,2026-05-28,365,34.0,0.411,55.75,34.0,5.0,2244.24,True
370,13.0,6963.51,535.65,35.0,2025-07-22,2026-06-08,372,23.0,1.0484,26.75,23.0,13.0,6963.51,True
371,6.0,3241.31,540.22,19.0,2025-02-20,2026-06-27,532,4.0,0.3383,98.4,4.0,6.0,3241.31,True
372,4.0,1191.93,297.98,12.0,2025-09-20,2026-03-02,985,121.0,0.1218,54.33,121.0,4.0,1191.93,False
373,9.0,3028.05,336.45,32.0,2025-04-14,2026-06-20,897,11.0,0.301,54.0,11.0,9.0,3028.05,True
374,10.0,11783.23,1178.32,39.0,2025-07-15,2026-06-25,418,6.0,0.7177,38.33,6.0,10.0,11783.23,True
375,6.0,2745.95,457.66,19.0,2025-02-23,2026-02-20,603,131.0,0.2985,72.4,131.0,6.0,2745.95,False
376,2.0,1992.24,996.12,7.0,2026-03-17,2026-06-13,115,18.0,0.5217,88.0,18.0,2.0,1992.24,True
377,7.0,3130.3,447.19,21.0,2025-04-28,2026-05-27,697,35.0,0.3013,65.67,35.0,7.0,3130.3,True
378,10.0,6435.58,643.56,35.0,2025-02-07,2026-04-22,625,70.0,0.48,48.78,70.0,10.0,6435.58,True
379,9.0,4326.62,480.74,25.0,2025-02-07,2026-06-02,969,29.0,0.2786,60.0,29.0,9.0,4326.62,True
380,17.0,8559.41,503.49,48.0,2025-02-01,2026-06-27,555,4.0,0.9189,31.94,4.0,17.0,8559.41,True
381,7.0,3671.16,524.45,17.0,2025-01-21,2026-03-24,1232,99.0,0.1705,71.17,99.0,7.0,3671.16,False
382,2.0,917.88,458.94,6.0,2026-04-30,2026-06-23,183,8.0,0.3279,54.0,8.0,2.0,917.88,True
383,1.0,552.88,552.88,2.0,2026-02-10,2026-02-10,301,141.0,0.0997,,141.0,1.0,552.88,False
384,1.0,117.5,117.5,1.0,2026-06-13,2026-06-13,65,18.0,0.4615,,18.0,1.0,117.5,True
385,7.0,1536.13,219.45,17.0,2025-02-12,2026-07-01,730,0.0,0.2877,84.0,0.0,7.0,1536.13,True
386,9.0,3042.41,338.05,23.0,2025-07-16,2026-05-20,377,42.0,0.7162,38.5,42.0,9.0,3042.41,True
387,5.0,3630.92,726.18,16.0,2025-03-11,2026-03-31,814,92.0,0.1843,96.25,92.0,5.0,3630.92,False
388,9.0,3889.46,432.16,20.0,2025-02-08,2026-05-05,1059,57.0,0.255,56.38,57.0,9.0,3889.46,True
389,5.0,3180.04,636.01,15.0,2025-08-17,2026-05-11,356,51.0,0.4213,66.75,51.0,5.0,3180.04,True
390,5.0,1213.47,242.69,19.0,2026-01-22,2026-06-18,219,13.0,0.6849,36.75,13.0,5.0,1213.47,True
391,10.0,2901.41,290.14,33.0,2025-03-22,2026-04-27,733,65.0,0.4093,44.56,65.0,10.0,2901.41,True
392,7.0,4758.44,679.78,25.0,2025-01-30,2026-06-29,571,2.0,0.3678,85.83,2.0,7.0,4758.44,True
393,8.0,2787.32,348.42,20.0,2025-04-12,2026-03-28,463,95.0,0.5184,50.0,95.0,8.0,2787.32,False
394,5.0,1728.28,345.66,13.0,2026-05-04,2026-06-25,94,6.0,1.5957,13.0,6.0,5.0,1728.28,True
395,3.0,786.57,262.19,10.0,2026-04-11,2026-06-22,86,9.0,1.0465,36.0,9.0,3.0,786.57,True
396,1.0,829.88,829.88,5.0,2026-05-31,2026-05-31,35,31.0,0.8571,,31.0,1.0,829.88,True
397,11.0,4095.18,372.29,33.0,2025-03-05,2026-05-05,550,57.0,0.6,42.6,57.0,11.0,4095.18,True
398,16.0,5456.58,341.04,45.0,2025-01-01,2026-05-25,1125,37.0,0.4267,33.93,37.0,16.0,5456.58,True
399,11.0,2705.0,245.91,31.0,2025-02-11,2025-12-20,650,193.0,0.5077,31.2,193.0,11.0,2705.0,False
400,12.0,8004.65,667.05,44.0,2025-02-08,2026-05-08,966,54.0,0.3727,41.27,54.0,12.0,8004.65,True
401,0.0,0.0,0.0,0.0,,,85,,0.0,,,0.0,0.0,False
402,3.0,297.11,99.04,3.0,2026-05-07,2026-06-20,55,11.0,1.6364,22.0,11.0,3.0,297.11,True
403,7.0,2856.84,408.12,21.0,2026-01-13,2026-06-06,234,25.0,0.8974,24.0,25.0,7.0,2856.84,True
404,7.0,5292.69,756.1,28.0,2025-08-01,2026-04-03,346,89.0,0.6069,40.83,89.0,7.0,5292.69,True
405,6.0,1953.51,325.58,16.0,2025-02-18,2026-06-30,708,1.0,0.2542,99.4,1.0,6.0,1953.51,True
406,8.0,6339.42,792.43,21.0,2025-01-24,2026-05-31,923,31.0,0.26,70.29,31.0,8.0,6339.42,True
407,1.0,158.01,158.01,4.0,2026-06-13,2026-06-13,53,18.0,0.566,,18.0,1.0,158.01,True
408,16.0,3075.88,192.24,35.0,2025-01-29,2026-03-15,843,108.0,0.5694,27.33,108.0,16.0,3075.88,False
409,2.0,2191.6,1095.8,7.0,2026-01-03,2026-02-05,286,146.0,0.2098,33.0,146.0,2.0,2191.6,False
410,8.0,2292.95,286.62,18.0,2025-06-12,2026-02-21,557,130.0,0.4309,36.29,130.0,8.0,2292.95,False
411,6.0,2237.78,372.96,24.0,2025-10-01,2026-06-24,361,7.0,0.4986,53.2,7.0,6.0,2237.78,True
412,6.0,1994.53,332.42,18.0,2025-11-14,2026-05-05,330,57.0,0.5455,34.4,57.0,6.0,1994.53,True
413,11.0,6915.5,628.68,39.0,2025-02-23,2025-11-02,792,241.0,0.4167,25.2,241.0,11.0,6915.5,False
414,12.0,9993.03,832.75,54.0,2025-02-06,2026-06-23,996,8.0,0.3614,45.64,8.0,12.0,9993.03,True
415,5.0,796.18,159.24,11.0,2025-02-19,2025-11-16,706,227.0,0.2125,67.5,227.0,5.0,796.18,False
416,9.0,6106.58,678.51,24.0,2025-02-14,2025-11-21,567,222.0,0.4762,35.0,222.0,9.0,6106.58,False
417,10.0,4876.74,487.67,28.0,2025-01-02,2026-04-27,922,65.0,0.3254,53.33,65.0,10.0,4876.74,True
418,10.0,4822.04,482.2,29.0,2025-05-19,2026-05-13,482,49.0,0.6224,39.89,49.0,10.0,4822.04,True
419,9.0,3403.56,378.17,31.0,2025-01-26,2026-06-13,1016,18.0,0.2657,62.88,18.0,9.0,3403.56,True
420,0.0,0.0,0.0,0.0,,,40,,0.0,,,0.0,0.0,False
421,8.0,3062.92,382.86,33.0,2025-01-21,2026-06-11,631,20.0,0.3803,72.29,20.0,8.0,3062.92,True
422,6.0,6432.28,1072.05,38.0,2025-01-13,2026-04-01,1069,91.0,0.1684,88.6,91.0,6.0,6432.28,False
423,8.0,4031.48,503.94,33.0,2025-01-17,2026-03-31,1210,92.0,0.1983,62.57,92.0,8.0,4031.48,False
424,6.0,3233.14,538.86,17.0,2025-12-25,2026-06-01,221,30.0,0.8145,31.6,30.0,6.0,3233.14,True
425,2.0,361.56,180.78,7.0,2026-05-28,2026-06-03,135,28.0,0.4444,6.0,28.0,2.0,361.56,True
426,7.0,1872.44,267.49,20.0,2025-12-02,2026-06-16,211,15.0,0.9953,32.67,15.0,7.0,1872.44,True
427,13.0,4191.29,322.41,31.0,2025-02-09,2026-04-20,699,72.0,0.5579,36.25,72.0,13.0,4191.29,True
428,10.0,4233.32,423.33,31.0,2025-03-24,2026-05-24,964,38.0,0.3112,47.33,38.0,10.0,4233.32,True
429,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
430,2.0,702.51,351.26,5.0,2026-01-06,2026-05-08,180,54.0,0.3333,122.0,54.0,2.0,702.51,True
431,5.0,2005.99,401.2,21.0,2025-07-18,2025-12-20,364,193.0,0.4121,38.75,193.0,5.0,2005.99,False
432,7.0,2416.76,345.25,15.0,2025-10-18,2026-05-23,281,39.0,0.7473,36.17,39.0,7.0,2416.76,True
433,3.0,720.11,240.04,15.0,2026-03-25,2026-04-11,142,81.0,0.6338,8.5,81.0,3.0,720.11,True
434,2.0,837.37,418.68,8.0,2025-05-25,2025-12-24,1272,189.0,0.0472,213.0,189.0,2.0,837.37,False
435,7.0,3917.97,559.71,22.0,2025-05-22,2026-06-20,417,11.0,0.5036,65.67,11.0,7.0,3917.97,True
436,9.0,2882.89,320.32,24.0,2025-01-11,2026-04-28,1055,64.0,0.2559,59.0,64.0,9.0,2882.89,True
437,9.0,6420.29,713.37,26.0,2025-04-07,2026-04-20,929,72.0,0.2906,47.25,72.0,9.0,6420.29,True
438,5.0,2038.72,407.74,18.0,2025-02-25,2026-06-07,1147,24.0,0.1308,116.75,24.0,5.0,2038.72,True
439,10.0,5905.86,590.59,25.0,2025-03-04,2026-06-21,1164,10.0,0.2577,52.67,10.0,10.0,5905.86,True
440,8.0,8539.99,1067.5,34.0,2025-01-24,2026-05-09,733,53.0,0.3274,67.14,53.0,8.0,8539.99,True
441,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
442,11.0,3584.44,325.86,28.0,2025-01-08,2026-05-14,1006,48.0,0.328,49.1,48.0,11.0,3584.44,True
443,6.0,2774.08,462.35,16.0,2025-09-23,2026-06-19,301,12.0,0.598,53.8,12.0,6.0,2774.08,True
444,2.0,1309.15,654.57,11.0,2025-11-04,2025-12-17,285,196.0,0.2105,43.0,196.0,2.0,1309.15,False
445,7.0,5775.8,825.11,26.0,2025-01-02,2026-06-27,1094,4.0,0.192,90.17,4.0,7.0,5775.8,True
446,7.0,3061.12,437.3,25.0,2025-05-29,2026-07-01,1121,0.0,0.1873,66.33,0.0,7.0,3061.12,True
447,6.0,3894.74,649.12,22.0,2025-07-08,2026-01-02,387,180.0,0.4651,35.6,180.0,6.0,3894.74,False
448,2.0,640.93,320.47,11.0,2025-10-05,2026-03-04,335,119.0,0.1791,150.0,119.0,2.0,640.93,False
449,7.0,2039.71,291.39,18.0,2025-10-08,2026-05-05,287,57.0,0.7317,34.83,57.0,7.0,2039.71,True
450,3.0,2050.07,683.36,10.0,2025-09-17,2026-06-12,304,19.0,0.2961,134.0,19.0,3.0,2050.07,True
451,10.0,4239.32,423.93,30.0,2025-01-27,2026-05-28,1215,34.0,0.2469,54.0,34.0,10.0,4239.32,True
452,8.0,1774.3,221.79,21.0,2025-01-15,2026-04-24,673,68.0,0.3566,66.29,68.0,8.0,1774.3,True
